"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"INTL.33-7-BGR-MK.A","        Bulgaria","1.895","1.895","1.895","1.975","1.975","1.975","1.975","1.975","1.975","1.973","1.973","1.401","1.401","1.401","1.401","1.401","1.401","1.803","1.803","1.803","1.016","0.841","1.084","1.651","1.984","1.984","1.984","2.012","2.12","2.137","2.184","2.244","2.317","2.339","2.355","2.355","2.359","2.5076","2.515","2.5143","2.5125","2.5052","2.5052","NA"
"INTL.33-7-BFA-MK.A","        Burkina Faso","0","0","0","0","0","0","0","0","0","0","0.01","0.014","0.014","0.03","0.03","0.03","0.032","0.032","0.032","0.032","0.032","0.032","0.032","0.032","0.032","0.032","0.032","0.032","0.032","0.032","0.032","0.032","0.032","0.032","0.032","0.032","0.032","0.032","0.032","0.0345","0.0345","0.0345","0.0345","NA"
"INTL.33-7-MMR-MK.A","        Burma","0.169","0.169","0.169","0.17","0.225","0.227","0.229","0.229","0.258","0.258","0.258","0.26","0.289","0.291","0.299","0.317","0.328","0.328","0.328","0.34","0.3176","0.3176","0.3476","0.3476","0.4226","0.7026","0.7131","0.7382","0.7683","1.4223","2.2123","2.5394","2.6734","2.8125","2.9847","3.1984","3.2644","3.3044","3.3044","3.3044","3.3044","3.3044","3.3044","NA"
"INTL.33-7-BDI-MK.A","        Burundi","0.002","0.005","0.015","0.02","0.025","0.025","0.025","0.025","0.032","0.032","0.032","0.032","0.032","0.032","0.032","0.043","0.043","0.043","0.043","0.043","0.043","0.03","0.032","0.032","0.032","0.032","0.032","0.032","0.032","0.051","0.051","0.051","0.051","0.051","0.051","0.0508","0.0508","0.0483","0.0483","0.0483","0.0483","0.0483","0.0633","NA"
"INTL.33-7-CPV-MK.A","        Cabo Verde","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.33-7-KHM-MK.A","        Cambodia","0.018","0.018","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.012","0.012","0.013","0.013","0.013","0.013","0.0134","0.0134","0.0133","0.2071","0.2254","0.6834","0.9294","0.9297","0.93","0.9797","1.3297","1.3297","1.3297","1.3297","1.3317","NA"
"INTL.33-7-CMR-MK.A","        Cameroon","0.325","0.458","0.497","0.497","0.528","0.528","0.528","0.528","0.528","0.53","0.53","0.53","0.53","0.53","0.53","0.723","0.723","0.723","0.723","0.725","0.725","0.8","0.805","0.805","0.805","0.805","0.719","0.719","0.719","0.719","0.719","0.719","0.721","0.721","0.721","0.7399","0.7415","0.7439","0.7465","0.8265","0.8266","0.8266","0.8266","NA"
"INTL.33-7-CAN-MK.A","        Canada","47.919","49.367","50.007","51.5","54.949","55.705","56.8","57.926","57.342","57.924","59.195","60.052","61.485","61.23","62.941","64.573","65.481","66.646","66.778","66.944","67.23","66.882","69.029","70.197","70.68","71.801","72.661","73.281","74.23","74.51","74.901","75.396","75.363","75.337","75.3","79.231","80.13","80.657","81.222","81.222","81.2267","82.5628","83.3756","NA"
"INTL.33-7-CYM-MK.A","        Cayman Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.33-7-CAF-MK.A","        Central African Republic","0.022","0.022","0.022","0.022","0.022","0.022","0.022","0.022","0.022","0.022","0.022","0.022","0.022","0.022","0.022","0.022","0.022","0.022","0.022","0.01875","0.0188","0.019","0.019","0.019","0.0187","0.019","0.019","0.019","0.025","0.025","0.025","0.025","0.025","0.025","0.025","0.0189","0.0189","0.0189","0.0189","0.0189","0.0189","0.0189","0.0189","NA"
"INTL.33-7-TCD-MK.A","        Chad","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.33-7-CHL-MK.A","        Chile","1.771","1.771","1.774","1.772","2.267","2.281","2.279","2.255","2.29","2.29","2.68","3.423","3.435","3.467","3.589","3.599","4.107","4.169","4.35","4.336","4.43","4.427","4.455","4.466","5.222","5.224","5.23","5.356","5.4338","5.4528","5.4678","5.9468","5.9928","6.0948","6.4458","6.4998","6.6718","6.6846","6.6801","6.683","6.773","6.8069","7.2888","NA"
"INTL.33-7-CHN-MK.A","        China","20.32","21.93","22.96","24.16","25.597","26.415","27.543","30.193","32.698","34.583","36.046","37.884","40.634","44.63","48.975","52.134","55.587","59.73","65.065","72.971","74.352","77.7","81.07","89.896","100.242","111.79","124.09","139.285","162.4039","182.5902","199.1272","214.5975","229.138","258.9075","282.75","296.5","305.3805","314.3849","322.2714","327.75","339.96","354.53","367.71","NA"
"INTL.33-7-COL-MK.A","        Colombia","3.087","3.052","3.601","3.614","4.234","4.503","4.6","6.317","7.208","6.67","6.608","6.707","6.794","7.695","7.902","7.876","8.055","8.14","8.202","8.5739","8.2747","8.6822","9.042","8.8616","8.9258","8.9481","8.9474","8.9911","8.9966","8.9971","9.0439","9.7183","9.7768","9.8682","10.8999","11.5009","11.6114","11.7309","11.8419","11.926","11.9542","11.9583","12.5626","NA"
"INTL.33-7-COM-MK.A","        Comoros","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.0014","0.0014","0.0014","0.0014","0.0014","0.0014","0.0014","0.0014","0.0014","0.0014","0.0014","0.0014","0.0014","0.0014","0.0014","0.0014","0.0014","0.0014","0.0014","NA"
"INTL.33-7-COG-MK.A","        Congo-Brazzaville","0.089","0.089","0.089","0.089","0.089","0.089","0.089","0.089","0.089","0.089","0.089","0.089","0.089","0.089","0.089","0.089","0.089","0.089","0.092","0.092","0.092","0.092","0.092","0.092","0.092","0.092","0.092","0.092","0.119","0.119","0.119","0.119","0.209","0.209","0.209","0.194","0.2005","0.2139","0.2139","0.2139","0.2139","0.2139","0.2139","NA"
"INTL.33-7-COD-MK.A","        Congo-Kinshasa","1.661","1.661","1.661","1.661","2.111","2.111","2.486","2.772","2.772","2.772","2.772","2.772","3.071","3.131","3.131","2.515","2.515","2.515","2.515","2.44","2.4897","2.51","2.51","2.515","2.515","2.515","2.515","2.515","2.514","2.514","2.514","2.514","2.514","2.5148","2.5148","2.5279","2.5399","2.5507","2.7087","2.7186","2.7186","2.7186","2.7187","NA"
"INTL.33-7-COK-MK.A","        Cook Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.33-7-CRI-MK.A","        Costa Rica","0.455","0.455","0.629","0.631","0.631","0.637","0.629","0.724","0.727","0.728","0.747","0.756","0.789","0.788","0.789","0.878","0.981","1.054","1.053","1.11","1.2255","1.2255","1.271","1.2956","1.3036","1.3036","1.4115","1.6001","1.6176","1.6598","1.6469","1.6553","1.7487","1.7622","1.7816","1.8107","2.256","2.3502","2.3726","2.3432","2.3318","2.3794","2.331","NA"
"INTL.33-7-CIV-MK.A","        Cote d'Ivoire","0.75","0.885","0.885","0.885","0.885","0.885","0.885","0.885","0.895","0.895","0.895","0.895","0.895","0.895","0.895","0.895","0.895","0.895","0.895","0.614","0.614","0.614","0.614","0.604","0.604","0.606","0.606","0.606","0.606","0.604","0.604","0.604","0.604","0.604","0.604","0.604","0.604","0.879","0.879","0.879","0.879","0.879","0.879","NA"
"INTL.33-7-HRV-MK.A","        Croatia","--","--","--","--","--","--","--","--","--","--","--","--","1.769","1.77","1.77","1.781","1.785","1.785","1.785","1.785","2.067","2.067","2.054","2.064","2.071","2.065","2.065","2.063","2.063","2.08","2.129","2.129","2.129","2.178","2.1801","2.1951","2.1921","2.193","2.1995","2.1997","2.1995","2.2005","2.201","NA"
"INTL.33-7-CUB-MK.A","        Cuba","0.046","0.046","0.046","0.045","0.045","0.046","0.049","0.049","0.049","0.049","0.049","0.049","0.049","0.049","0.049","0.049","0.049","0.055","0.057","0.0573","0.0574","0.0574","0.0574","0.0574","0.0585","0.0482","0.0482","0.0409","0.0601","0.0579","0.0625","0.065","0.0621","0.0628","0.0628","0.0628","0.0659","0.0659","0.064","0.0719","0.0719","0.0719","0.0719","NA"
"INTL.33-7-CYP-MK.A","        Cyprus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.33-7-CZE-MK.A","        Czechia","--","--","--","--","--","--","--","--","--","--","--","--","--","0.911","0.906","0.908","0.868","0.905","0.888","1.008","0.952","1","1","1.004","1.015","1.02","1.016","1.024","1.029","1.037","1.049","1.05","1.065","1.08","1.08","1.088","1.09","1.0927","1.0925","1.0937","1.0939","1.1134","1.1143","NA"
"INTL.33-7-DNK-MK.A","        Denmark","0.008","0.008","0.01","0.009","0.009","0.009","0.009","0.009","0.009","0.011","0.01","0.01","0.01","0.01","0.008","0.01","0.01","0.01","0.011","0.011","0.01","0.011","0.011","0.011","0.011","0.011","0.009","0.009","0.009","0.009","0.0092","0.0093","0.0093","0.0087","0.0086","0.0069","0.0093","0.0072","0.0072","0.0072","0.0072","0.0071","0.0051","NA"
"INTL.33-7-DJI-MK.A","        Djibouti","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.33-7-DMA-MK.A","        Dominica","0.002","0.002","0.002","0.003","0.003","0.003","0.003","0.003","0.003","0.003","0.003","0.003","0.003","0.003","0.003","0.008","0.008","0.008","0.008","0.0076","0.0076","0.0076","0.0076","0.0076","0.0076","0.0076","0.0076","0.0076","0.0048","0.0048","0.0066","0.0066","0.0066","0.0066","0.0066","0.0066","0.0066","0.0066","0.0066","0.0066","0.0066","0.0066","0.0066","NA"
"INTL.33-7-DOM-MK.A","        Dominican Republic","0.165","0.165","0.165","0.165","0.165","0.165","0.165","0.165","0.165","0.207","0.22","0.22","0.37","0.37","0.372","0.372","0.398","0.398","0.4005","0.4005","0.454","0.4638","0.4638","0.4645","0.4645","0.4645","0.4654","0.4654","0.4686","0.5236","0.5236","0.5237","0.6134","0.6137","0.6169","0.6171","0.6172","0.6174","0.6175","0.6176","0.625","0.625","0.6268","NA"
"INTL.33-7-ECU-MK.A","        Ecuador","0.24","0.24","0.742","0.741","0.751","0.756","0.912","0.93","0.908","0.897","0.911","0.911","1.486","1.487","1.495","1.504","1.504","1.507","1.5142","1.7292","1.7146","1.7378","1.7458","1.7459","1.7458","1.7635","1.8007","2.0571","2.0563","2.0593","2.2424","2.2344","2.2639","2.2639","2.2481","2.4076","4.4467","4.516","5.0664","5.0764","5.0977","5.0987","5.1913","NA"
"INTL.33-7-EGY-MK.A","        Egypt","2.535","2.535","2.445","2.445","2.445","2.445","2.745","2.745","2.745","2.745","2.745","2.715","2.715","2.715","2.715","2.715","2.805","2.805","2.805","2.81","2.81","2.678","2.745","2.745","2.745","2.793","2.783","2.842","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.832","2.832","2.832","2.832","2.832","NA"
"INTL.33-7-SLV-MK.A","        El Salvador","0.232","0.233","0.233","0.405","0.405","0.405","0.405","0.405","0.405","0.405","0.405","0.405","0.405","0.405","0.405","0.405","0.405","0.405","0.4039","0.4039","0.3947","0.3958","0.4108","0.4297","0.4297","0.4598","0.4715","0.4832","0.4852","0.4852","0.486","0.486","0.4866","0.4874","0.488","0.4942","0.4941","0.5736","0.5736","0.5735","0.5735","0.5719","0.5719","NA"
"INTL.33-7-GNQ-MK.A","        Equatorial Guinea","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.002","0.002","0.002","0.003","0.003","0.003","0.003","0.003","0.007","0.007","0.007","0.007","0.007","0.126","0.126","0.126","0.1256","0.1256","0.1256","0.1271","0.1271","0.1271","0.1271","0.1271","NA"
"INTL.33-7-ERI-MK.A","        Eritrea","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.33-7-EST-MK.A","        Estonia","--","--","--","--","--","--","--","--","--","--","--","--","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.0012","0.002","0.002","0.003","0.004","0.004","0.005","0.005","0.005","0.005","0.007","0.006","0.005","0.008","0.008","0.005","0.006","0.006","0.0073","0.0073","0.006","0.008","0.006","0.01","NA"
"INTL.33-7-SWZ-MK.A","        Eswatini","0.022","0.022","0.022","0.023","0.022","0.022","0.022","0.042","0.042","0.043","0.043","0.043","0.043","0.043","0.043","0.044","0.044","0.044","0.044","0.044","0.0428","0.0428","0.0428","0.0428","0.0428","0.0428","0.0428","0.0428","0.0626","0.0626","0.0626","0.0621","0.0621","0.0621","0.0621","0.0621","0.0621","0.0621","0.0621","0.0621","0.0621","0.0621","0.0621","NA"
"INTL.33-7-ETH-MK.A","        Ethiopia","0.222","0.222","0.222","0.225","0.225","0.225","0.219","0.334","0.372","0.372","0.372","0.372","0.372","0.372","0.377","0.377","0.378","0.378","0.378","0.398","0.3785","0.4505","0.4505","0.4846","0.6946","0.6946","0.6946","0.6946","0.6946","1.4146","1.8746","1.9717","1.9717","1.9717","1.9717","2.1587","2.1587","3.8173","3.8173","3.8173","4.0713","4.0713","4.8213","NA"
"INTL.33-7-FLK-MK.A","        Falkland Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.33-7-FRO-MK.A","        Faroe Islands","0.018","0.018","0.018","0.018","0.018","0.018","0.018","0.031","0.031","0.031","0.031","0.031","0.031","0.031","0.031","0.031","0.031","0.031","0.031","0.0314","0.0316","0.0316","0.0316","0.0316","0.0316","0.0316","0.0316","0.0316","0.0316","0.0316","0.0316","0.0316","0.0393","0.0393","0.0393","0.0393","0.0393","0.0393","0.0397","0.0397","0.0397","0.0397","0.0397","NA"
"INTL.33-7-FJI-MK.A","        Fiji","0","0","0.08","0.08","0.08","0.08","0.08","0.08","0.08","0.08","0.08","0.08","0.08","0.08","0.08","0.08","0.08","0.084","0.084","0.0792","0.085","0.085","0.085","0.085","0.0918","0.0918","0.0946","0.0946","0.0946","0.0946","0.0946","0.0946","0.1386","0.1377","0.1377","0.1377","0.1377","0.1384","0.1384","0.1384","0.1384","0.1384","0.1384","NA"
"INTL.33-7-FIN-MK.A","        Finland","2.42","2.467","2.474","2.503","2.497","2.505","2.555","2.586","2.597","2.586","2.621","2.648","2.679","2.731","2.736","2.777","2.785","2.861","2.881","2.881","2.882","2.926","2.964","2.966","2.999","3.035","3.062","3.102","3.006","3.029","3.039","3.08","3.08","3.108","3.132","3.133","3.133","3.156","3.152","3.157","3.164","3.171","3.171","NA"
"INTL.33-7-CSK-MK.A","        Former Czechoslovakia","2.578","2.832","2.84","2.84","2.875","2.897","2.89","2.975","2.988","3.042","3.036","3.061","3.061","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.33-7-SCG-MK.A","        Former Serbia and Montenegro","--","--","--","--","--","--","--","--","--","--","--","--","2.25","2.25","2.25","2.25","2.25","2.25","2.25","2.296","2.296","2.296","2.296","2.296","2.206","2.206","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.33-7-SUN-MK.A","        Former U.S.S.R.","54.149","55.889","56.985","59.239","61.724","62.141","62.4","63.5","63.705","64.973","65","65.325","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.33-7-YUG-MK.A","        Former Yugoslavia","6.2","6.25","5.886","5.886","6.386","6.736","7.086","7.386","7.625","7.686","7.386","7.386","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.33-7-FRA-MK.A","        France","17.431","17.63","18.247","18.4","18.661","19.034","19.786","19.991","20.174","20.338","17.717","17.655","17.767","17.837","17.902","17.898","18","18.018","18.024","17.947","17.479","17.508","17.596","17.733","17.618","17.617","17.627","17.642","17.734","17.814","17.953","18.183","18.2","18.19","18.212","18.231","18.3","18.3718","18.3957","18.4522","18.6732","18.996","19.190082","NA"
"INTL.33-7-GUF-MK.A","        French Guiana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1146","0.1146","0.1146","0.1146","0.1146","0.1146","0.1146","0.1146","0.1146","0.1146","0.1146","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.33-7-PYF-MK.A","        French Polynesia","0","0","0.005","0.007","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.015","0.015","0.015","0.02","0.02","0.046","0.046","0.0465","0.0474","0.0474","0.0474","0.0474","0.0474","0.0474","0.0474","0.0474","0.0474","0.0474","0.0474","0.0474","0.0474","0.0474","0.0474","0.0474","0.0474","0.0476","0.0476","0.0476","0.0476","0.0476","0.0476","NA"
"INTL.33-7-GAB-MK.A","        Gabon","0.1","0.12","0.125","0.155","0.155","0.166","0.166","0.166","0.166","0.166","0.166","0.166","0.166","0.166","0.166","0.168","0.168","0.168","0.168","0.168","0.1702","0.1702","0.1702","0.1702","0.1702","0.1702","0.1702","0.1702","0.1702","0.1702","0.1702","0.1702","0.1702","0.3302","0.3302","0.3302","0.3303","0.3303","0.3303","0.3303","0.3303","0.3303","0.3303","NA"
"INTL.33-7-GMB-MK.A","        Gambia, The","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.33-7-GEO-MK.A","        Georgia","--","--","--","--","--","--","--","--","--","--","--","--","2.731","2.734","2.734","2.734","2.69","2.69","2.69","2.662","2.5607","2.5607","2.5607","2.5607","2.5607","2.5607","2.5847","2.704","2.7133","2.7182","2.7024","2.7034","2.7099","2.705","2.38","2.378","2.43","2.723","2.695","2.583","2.7274","2.9668","3.0798","NA"
"INTL.33-7-DEU-MK.A","        Germany","--","--","--","--","--","--","--","--","--","--","--","3.31","3.317","3.385","3.471","3.624","3.563","3.569","3.642","3.802","4.086","4.101","4.193","4.088","4.209","4.134","4.117","4.083","4.104","4.203","4.178","4.4","4.391","4.391","4.38","4.39","4.399","4.407","4.214","4.214","4.285","4.321","4.449","NA"
